Hour,Apparent,Temperature
4,0.088888889,2.061111111
5,-0.966666667,1.038888889
6,-2.544444444,0.883333333
7,-1.161111111,2.555555556
8,3.3,5.683333333
9,5.494444444,7.733333333
10,8.022222222,9.977777778
11,11.01666667,11.01666667
12,12.24444444,12.24444444
13,12.26666667,12.26666667
14,12.77777778,12.77777778
15,13.86111111,13.86111111
16,13.91111111,13.91111111
17,13.00555556,13.00555556
18,12.89444444,12.89444444
19,11.25,11.25
20,6.916666667,8.372222222
21,5.566666667,7.777777778
22,3.377777778,6.155555556
23,3.544444444,6.244444444
0,3.483333333,6.188888889
1,3.222222222,6.061111111
2,2.322222222,5.572222222
3,2.827777778,6.083333333
4,2.216666667,5.577777778
5,2.027777778,5.605555556
6,1.605555556,5.116666667
7,3.15,6.183333333
8,3.672222222,6.15
9,4.905555556,7.822222222
10,10.01666667,10.01666667
11,13.85,13.85
12,15.96666667,15.96666667
13,17.72222222,17.72222222
14,18.71111111,18.71111111
15,19.83333333,19.83333333
16,18.46111111,18.46111111
17,17.11666667,17.11666667
18,5.377777778,8.677777778
19,4.333333333,7.638888889
20,3.994444444,7.3
21,2.016666667,6.038888889
22,2.261111111,5.972222222
23,1.261111111,5.4
0,1.105555556,5.416666667
1,1.372222222,4.927777778
2,2.016666667,4.955555556
3,1.727777778,4.883333333
4,1.672222222,4.327777778
5,1.794444444,4.438888889
6,2.55,4.811111111
7,2.927777778,4.883333333
8,5.05,6.805555556
9,7.15,7.15
10,8.45,8.794444444
11,9.094444444,9.8
12,11.11111111,11.11111111
13,12.71111111,12.71111111
14,12.60555556,12.60555556
15,12.73333333,12.73333333
16,13.79444444,13.79444444
17,13.68333333,13.68333333
18,13.75,13.75
19,12.73333333,12.73333333
20,11.98888889,11.98888889
21,10,10
22,9.861111111,9.861111111
23,9.438888889,9.438888889
0,9.305555556,9.305555556
1,7.222222222,9.305555556
2,7.144444444,8.827777778
3,7.05,8.75
4,6.405555556,8.238888889
5,5.961111111,7.75
6,5.522222222,7.711111111
7,5.283333333,7.711111111
8,6.477777778,8.622222222
9,6.816666667,8.816666667
10,10.95,10.95
11,11.77777778,11.77777778
12,12.17222222,12.17222222
13,12.24444444,12.24444444
14,12.76111111,12.76111111
15,12.28888889,12.28888889
16,12.82222222,12.82222222
17,12.95,12.95
18,12.33333333,12.33333333
19,11.25,11.25
20,10.23333333,10.23333333
21,7.85,7.85
22,7.177777778,7.177777778
23,6.394444444,6.394444444
0,5.655555556,7.566666667
1,4.272222222,5.505555556
2,3.838888889,5.127777778
3,4.4,4.4
4,2.894444444,4.35
5,2.377777778,3.872222222
6,3.794444444,3.794444444
7,4.955555556,4.955555556
8,9.166666667,9.444444444
9,12.12777778,12.12777778
10,13.88888889,13.88888889
11,15.98888889,15.98888889
12,17.75555556,17.75555556
13,18.86111111,18.86111111
14,20.11666667,20.11666667
15,21.08333333,21.08333333
16,22.12777778,22.12777778
17,21.20555556,21.20555556
18,20.04444444,20.04444444
19,17.26666667,17.26666667
20,16.16666667,16.16666667
21,13.72777778,13.72777778
22,13.75555556,13.75555556
23,11.82777778,11.82777778
0,6.505555556,6.505555556
1,7.483333333,7.483333333
2,7.288888889,7.288888889
3,5.1,6.3
4,4.75,4.75
5,4.016666667,4.016666667
6,3.638888889,3.638888889
7,6.961111111,6.961111111
8,10.71666667,10.71666667
9,13.71111111,13.71111111
10,14.90555556,14.90555556
11,15.03888889,15.03888889
12,15.16111111,15.16111111
13,15.16111111,15.16111111
14,16.22777778,16.22777778
15,17.24444444,17.24444444
16,17.24444444,17.24444444
17,17.18333333,17.18333333
18,17.17777778,17.17777778
19,13.98333333,13.98333333
20,12.45,12.45
21,7.838888889,8.961111111
22,9.238888889,9.883333333
23,8.777777778,8.777777778
0,11.6,11.6
1,8.805555556,9.516666667
2,10.36111111,10.36111111
3,8.322222222,9.844444444
4,6.427777778,8.266666667
5,6.927777778,7.85
6,5.261111111,7.666666667
7,7.761111111,7.761111111
8,10.78888889,10.78888889
9,12.75555556,12.75555556
10,17.24444444,17.24444444
11,19.11666667,19.11666667
12,22.17777778,22.17777778
13,22.84444444,22.84444444
14,23.92222222,23.92222222
15,25.09444444,25.09444444
16,25.06666667,25.06666667
17,24.98888889,24.98888889
18,22.87222222,22.87222222
19,19.14444444,19.14444444
20,17.49444444,17.49444444
21,16.09444444,16.09444444
22,16.58333333,16.58333333
23,15.56111111,15.56111111
0,13.85,13.85
1,11.71666667,11.71666667
2,12.97777778,12.97777778
3,11.77777778,11.77777778
4,11.73333333,11.73333333
5,12.45555556,12.45555556
6,11.26666667,11.26666667
7,12.27222222,12.27222222
8,13.91666667,13.91666667
9,17.89444444,17.89444444
10,21.06666667,21.06666667
11,22.56666667,22.56666667
12,24.90555556,24.90555556
13,26.06111111,26.06111111
14,25.91666667,25.91666667
15,26.11111111,26.11111111
16,25.11666667,25.11666667
17,24.03888889,24.03888889
18,22.91666667,22.91666667
19,21.25,21.25
20,19.09444444,19.09444444
21,17.73888889,17.73888889
22,17.57777778,17.57777778
23,16.36111111,16.36111111
0,15.36666667,15.36666667
1,14.48888889,14.48888889
2,13.31111111,13.31111111
3,13.25,13.25
4,12.33888889,12.33888889
5,10.92222222,10.92222222
6,12.16111111,12.16111111
7,12.27777778,12.27777778
8,15.85555556,15.85555556
9,18.85,18.85
10,20.97222222,20.97222222
11,22.00555556,22.00555556
12,22.75555556,22.75555556
13,24.83888889,24.83888889
14,24.75,24.75
15,24.88333333,24.88333333
16,23.91111111,23.91111111
17,23.87777778,23.87777778
18,22.77777778,22.77777778
19,20.01666667,20.01666667
20,18.18333333,18.18333333
21,17.17222222,17.17222222
22,16.03888889,16.03888889
23,14.61111111,14.61111111
0,13.26111111,13.26111111
1,12.06111111,12.06111111
2,11.83333333,11.83333333
3,11.58888889,11.58888889
4,11.52222222,11.52222222
5,10.68333333,10.68333333
6,10.07222222,10.07222222
7,12.06666667,12.06666667
8,12.78333333,12.78333333
9,16,16
10,17.10555556,17.10555556
11,20.74444444,20.74444444
12,22.58888889,22.58888889
13,23.83888889,23.83888889
14,24.92222222,24.92222222
15,24.97222222,24.97222222
16,24.97222222,24.97222222
17,24.52777778,24.52777778
18,23.86111111,23.86111111
19,22.15,22.15
20,20.21111111,20.21111111
21,18.72222222,18.72222222
22,18.81666667,18.81666667
23,17.90555556,17.90555556
0,18.12777778,18.12777778
1,17.06666667,17.06666667
2,16.59444444,16.59444444
3,14.93333333,14.93333333
4,15.61666667,15.61666667
5,15.35555556,15.35555556
6,14.97777778,14.97777778
7,13.91666667,13.91666667
8,14.97777778,14.97777778
9,16.02222222,16.02222222
10,17.13333333,17.13333333
11,17.85555556,17.85555556
12,18.8,18.8
13,18.8,18.8
14,17.34444444,17.34444444
15,16.3,16.3
16,16.25555556,16.25555556
17,17.16666667,17.16666667
18,16.06666667,16.06666667
19,16,16
20,15.07777778,15.07777778
21,14.88888889,14.88888889
22,14.82222222,14.82222222
23,13.91666667,13.91666667
0,13.73333333,13.73333333
1,12.68888889,12.68888889
2,12.68888889,12.68888889
3,12.06111111,12.06111111
4,11.52777778,11.52777778
5,11.02777778,11.02777778
6,10.99444444,10.99444444
7,10.97222222,10.97222222
8,10.97777778,10.97777778
9,10.97222222,10.97222222
10,12.06666667,12.06666667
11,12.12222222,12.12222222
12,12.12777778,12.12777778
13,13.72222222,13.72222222
14,13.90555556,13.90555556
15,13.77222222,13.77222222
16,14.77222222,14.77222222
17,13.86666667,13.86666667
18,12.71111111,12.71111111
19,12.63888889,12.63888889
20,12.1,12.1
21,12.03888889,12.03888889
22,11.52777778,11.52777778
23,10.55,10.55
0,21.71111111,21.71111111
1,20.61666667,20.61666667
2,21.21111111,21.21111111
3,19.88333333,19.88333333
4,19.81666667,19.81666667
5,19.74444444,19.74444444
6,18.84444444,18.84444444
7,19.93333333,19.93333333
8,21.07777778,21.07777778
9,22.24444444,22.24444444
10,22.8,22.8
11,25.07777778,25.07777778
12,26.03888889,26.03888889
13,27.86666667,27.15
14,27.86666667,27.07777778
15,28.33333333,27.22222222
16,28.07222222,27.24444444
17,26.34444444,26.34444444
18,26.03888889,26.03888889
19,23.91111111,23.91111111
20,23.91111111,23.91111111
21,22.73333333,22.73333333
22,22.15,22.15
23,21.7,21.7
0,21.38333333,21.38333333
1,21.31666667,21.31666667
2,19.35555556,19.35555556
3,18.75,18.75
4,17.75555556,17.75555556
5,17.32777778,17.32777778
6,17.26666667,17.26666667
7,19.81666667,19.81666667
8,21.84444444,21.84444444
9,23.71111111,23.71111111
10,25.88333333,25.88333333
11,27.65555556,26.97222222
12,29.42222222,28.68333333
13,30.20555556,29.72777778
14,30.71111111,30.62777778
15,30.96666667,30.78888889
16,28.84444444,28.58888889
17,28.28888889,27.61111111
18,22.45555556,22.45555556
19,19.77222222,19.77222222
20,17.41111111,17.41111111
21,14.95555556,14.95555556
22,14.90555556,14.90555556
23,14.91666667,14.91666667
0,14.37777778,14.37777778
1,14.30555556,14.30555556
2,13.81111111,13.81111111
3,13.81666667,13.81666667
4,13.81666667,13.81666667
5,13.34444444,13.34444444
6,12.8,12.8
7,12.82777778,12.82777778
8,13.81111111,13.81111111
9,13.42777778,13.42777778
10,14.02777778,14.02777778
11,15.12222222,15.12222222
12,15.06666667,15.06666667
13,17.15,17.15
14,16.95555556,16.95555556
15,17.22222222,17.22222222
16,17.2,17.2
17,16.99444444,16.99444444
18,16.08888889,16.08888889
19,15.53333333,15.53333333
20,14.96666667,14.96666667
21,14.90555556,14.90555556
22,14.86111111,14.86111111
23,14.28888889,14.28888889
0,14.19444444,14.19444444
1,13.54444444,13.54444444
2,12.08333333,12.08333333
3,10.90555556,10.90555556
4,10.34444444,10.34444444
5,9.422222222,9.966666667
6,9.816666667,9.816666667
7,12.02222222,12.02222222
8,14.7,14.7
9,17.08888889,17.08888889
10,17.78333333,17.78333333
11,18.87222222,18.87222222
12,20,20
13,21.06111111,21.06111111
14,21.1,21.1
15,22.22222222,22.22222222
16,22.24444444,22.24444444
17,21.98888889,21.98888889
18,21.17777778,21.17777778
19,19.97222222,19.97222222
20,16.36111111,16.36111111
21,13.93888889,13.93888889
22,13.28888889,13.28888889
23,12.47777778,12.47777778
0,11.57777778,11.57777778
1,11.04444444,11.04444444
2,10.78888889,10.78888889
3,10.04444444,10.04444444
4,9.527777778,9.527777778
5,8.988888889,8.988888889
6,10.20555556,10.20555556
7,13.86666667,13.86666667
8,14.97777778,14.97777778
9,17.26666667,17.26666667
10,20.02222222,20.02222222
11,21.94444444,21.94444444
12,22.24444444,22.24444444
13,22.24444444,22.24444444
14,22.33888889,22.33888889
15,23.83888889,23.83888889
16,22.86666667,22.86666667
17,22.85555556,22.85555556
18,22.8,22.8
19,22.24444444,22.24444444
20,19.11111111,19.11111111
21,17.22222222,17.22222222
22,16.6,16.6
23,16.05,16.05
0,15.39444444,15.39444444
1,14.35555556,14.35555556
2,13.95,13.95
3,12.71111111,12.71111111
4,12.68888889,12.68888889
5,12.79444444,12.79444444
6,12.66666667,12.66666667
7,15.93888889,15.93888889
8,18.62222222,18.62222222
9,22.2,22.2
10,23.83888889,23.83888889
11,24.8,24.8
12,25.07222222,25.07222222
13,27.07777778,27.17222222
14,27.01666667,26.97222222
15,27.1,27.21666667
16,27.67222222,27.77777778
17,27.31666667,27.22222222
18,27.24444444,27.22222222
19,25.05,25.05
20,22.42222222,22.42222222
21,19.00555556,19.00555556
22,18.82222222,18.82222222
23,18.44444444,18.44444444
0,16.71666667,16.71666667
1,16.67777778,16.67777778
2,16.60555556,16.60555556
3,15.47222222,15.47222222
4,14.91111111,14.91111111
5,14.34444444,14.34444444
6,14.86666667,14.86666667
7,17.55555556,17.55555556
8,20.79444444,20.79444444
9,23.82222222,23.82222222
10,26.04444444,26.04444444
11,27.06111111,26.96111111
12,27.66666667,27.75555556
13,27.52777778,27.82222222
14,28.21666667,28.8
15,28.25,28.81666667
16,29.29444444,29.86111111
17,28.23333333,28.85
18,27.86111111,27.70555556
19,27.33333333,27.01111111
20,23.95555556,23.95555556
21,22.75555556,22.75555556
22,22.10555556,22.10555556
23,22.03333333,22.03333333
0,21.99444444,21.99444444
1,20.85555556,20.85555556
2,20.29444444,20.29444444
3,19.74444444,19.74444444
4,19.21111111,19.21111111
5,18.69444444,18.69444444
6,17.59444444,17.59444444
7,18.71111111,18.71111111
8,19.90555556,19.90555556
9,22.15555556,22.15555556
10,22.82222222,22.82222222
11,25.85,25.85
12,26.91666667,27.10555556
13,27.04444444,27.70555556
14,26.98888889,27.77777778
15,27.71111111,28.83888889
16,26.98888889,27.75555556
17,27.03888889,27.74444444
18,26.65,27.19444444
19,24.97222222,24.97222222
20,22.78888889,22.78888889
21,20.92222222,20.92222222
22,20.32222222,20.32222222
23,20.5,20.5
0,19.65,19.65
1,18.02777778,18.02777778
2,17.22222222,17.22222222
3,16.55,16.55
4,16.08888889,16.08888889
5,15.71666667,15.71666667
6,17.70555556,17.70555556
7,18.63333333,18.63333333
8,19.50555556,19.50555556
9,20.36666667,20.36666667
10,21.84444444,21.84444444
11,19.88333333,19.88333333
12,17.77777778,17.77777778
13,17.82777778,17.82777778
14,18.95,18.95
15,21.07222222,21.07222222
16,22.11111111,22.11111111
17,22.10555556,22.10555556
18,21.16111111,21.16111111
19,21.03888889,21.03888889
20,19.01111111,19.01111111
21,17.22222222,17.22222222
22,16.62222222,16.62222222
23,15.76666667,15.76666667
0,15.07222222,15.07222222
1,14.51666667,14.51666667
2,13.96666667,13.96666667
3,13.93333333,13.93333333
4,13.44444444,13.44444444
5,13.01111111,13.01111111
6,12.88888889,12.88888889
7,16.06111111,16.06111111
8,17.22222222,17.22222222
9,18.82222222,18.82222222
10,19.97777778,19.97777778
11,21.94444444,21.94444444
12,22.8,22.8
13,23.91111111,23.91111111
14,23.9,23.9
15,25.95,25.95
16,25.01666667,25.01666667
17,25.76111111,25.76111111
18,25.92222222,25.92222222
19,23.81666667,23.81666667
20,20.97777778,20.97777778
21,18.79444444,18.79444444
22,18.72777778,18.72777778
23,17.76666667,17.76666667
0,16.57222222,16.57222222
1,16.08333333,16.08333333
2,15.56666667,15.56666667
3,14.99444444,14.99444444
4,14.41666667,14.41666667
5,14.42222222,14.42222222
6,13.86111111,13.86111111
7,16.09444444,16.09444444
8,20.65555556,20.65555556
9,22.75555556,22.75555556
10,23.81666667,23.81666667
11,25.93888889,25.93888889
12,26.91111111,27.08333333
13,27.33333333,27.70555556
14,28.06111111,28.69444444
15,28.75555556,29.83888889
16,27.9,28.72777778
17,27.49444444,27.6
18,27.42222222,26.88333333
19,25.81666667,25.81666667
20,23.31111111,23.31111111
21,20.95,20.95
22,19.83333333,19.83333333
23,18.31111111,18.31111111
0,20.95,20.95
1,20.85555556,20.85555556
2,18.87777778,18.87777778
3,18.79444444,18.79444444
4,18.31666667,18.31666667
5,18.19444444,18.19444444
6,17.73333333,17.73333333
7,18.8,18.8
8,18.81111111,18.81111111
9,20,20
10,21.18333333,21.18333333
11,22.07222222,22.07222222
12,22.89444444,22.89444444
13,23.93333333,23.93333333
14,24.92777778,24.92777778
15,26.06111111,26.06111111
16,26.06111111,26.06111111
17,26.02222222,26.02222222
18,25.04444444,25.04444444
19,25,25
20,22.46666667,22.46666667
21,19.92777778,19.92777778
22,19.26111111,19.26111111
23,18.37222222,18.37222222
0,17.68333333,17.68333333
1,17.17777778,17.17777778
2,16.7,16.7
3,15.58333333,15.58333333
4,15.46666667,15.46666667
5,15.09444444,15.09444444
6,14.93333333,14.93333333
7,17.6,17.6
8,20.67777778,20.67777778
9,22.68888889,22.68888889
10,24.93333333,24.93333333
11,27.92222222,26.91111111
12,28.58888889,27.73333333
13,29.29444444,28.65
14,30.05555556,29.66111111
15,30.42777778,29.92777778
16,29.43888889,28.91111111
17,30.00555556,29.63333333
18,29.03888889,28.81666667
19,28.36666667,27.66111111
20,24.03888889,24.03888889
21,22.17777778,22.17777778
22,21.55555556,21.55555556
23,20.51111111,20.51111111
0,19.37777778,19.37777778
1,18.79444444,18.79444444
2,18.33888889,18.33888889
3,17.73333333,17.73333333
4,17.2,17.2
5,16.82222222,16.82222222
6,17.15,17.15
7,20.88888889,20.88888889
8,23.39444444,23.39444444
9,25.97222222,25.97222222
10,28.38333333,27.68888889
11,29.10555556,28.56666667
12,29.46666667,28.91666667
13,31.75555556,30.99444444
14,31.43333333,30.98333333
15,32.11666667,31.98888889
16,32.11111111,31.96666667
17,31.77222222,31.61111111
18,30.41666667,30.05
19,28.26111111,27.36111111
20,23.91111111,23.91111111
21,22.10555556,22.10555556
22,21.50555556,21.50555556
23,21.09444444,21.09444444
0,20.46666667,20.46666667
1,19.86111111,19.86111111
2,19.53333333,19.53333333
3,17.16111111,17.16111111
4,16.64444444,16.64444444
5,16.55555556,16.55555556
6,16.04444444,16.04444444
7,16.13888889,16.13888889
8,17.08888889,17.08888889
9,17.15555556,17.15555556
10,17.10555556,17.10555556
11,17.11666667,17.11666667
12,17.64444444,17.64444444
13,17.68888889,17.68888889
14,17.52777778,17.52777778
15,17.68888889,17.68888889
16,17.17777778,17.17777778
17,17.1,17.1
18,17.08333333,17.08333333
19,17.08333333,17.08333333
20,16.97777778,16.97777778
21,17.10555556,17.10555556
22,16.57777778,16.57777778
23,16.53888889,16.53888889
0,16.53888889,16.53888889
1,16.6,16.6
2,16.57777778,16.57777778
3,16.6,16.6
4,17.12777778,17.12777778
5,16.57777778,16.57777778
6,16.11111111,16.11111111
7,17.2,17.2
8,18.46666667,18.46666667
9,19.86666667,19.86666667
10,21.05,21.05
11,22.02777778,22.02777778
12,22.80555556,22.80555556
13,23.81666667,23.81666667
14,23.91666667,23.91666667
15,25,25
16,24.95,24.95
17,24.02222222,24.02222222
18,22.33333333,22.33333333
19,21.25,21.25
20,20.98333333,20.98333333
21,18.81666667,18.81666667
22,18.21666667,18.21666667
23,17.84444444,17.84444444
0,17.66666667,17.66666667
1,16.55555556,16.55555556
2,16.67777778,16.67777778
3,16.55,16.55
4,17.01666667,17.01666667
5,16.61666667,16.61666667
6,15.97222222,15.97222222
7,17.64444444,17.64444444
8,19.76666667,19.76666667
9,22.11111111,22.11111111
10,22.75555556,22.75555556
11,24.75555556,24.75555556
12,26.03888889,26.03888889
13,27.36111111,27.12777778
14,27.12222222,27.06111111
15,27.48333333,27.75555556
16,27.62777778,27.71111111
17,27.45,27.53333333
18,27.16666667,27.08333333
19,24.90555556,24.90555556
20,22.31111111,22.31111111
21,19.92777778,19.92777778
22,18.91666667,18.91666667
23,18.4,18.4
0,17.77777778,17.77777778
1,19.26111111,19.26111111
2,18.50555556,18.50555556
3,17.97777778,17.97777778
4,17.59444444,17.59444444
5,16.85,16.85
6,16.99444444,16.99444444
7,17.6,17.6
8,18.75,18.75
9,21.08888889,21.08888889
10,23.79444444,23.79444444
11,24.76111111,24.76111111
